goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,보온성,퀄리티_점수,보온성_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대,리뷰내용_clean,리뷰내용_norm,laugh_count,cry_count,exclamation_count,question_count,emoji_count,has_repetition,text_length_orig,한글_글자수,전체_글자수,is_valid_for_topic,작성자_norm,옵션키,세션,long_gap_review,그룹크기,action,dup_flag,is_base,kept_id
6708161,87132129,general,쌀떡이@,블루 색상이 시원해 보여서 마음에 듭니다.  이 옷은 체형 커버도 잘 되는 편이라 더욱 좋습니다.  입었을 때 편안하고 활동하기에도 좋습니다.  디자인도 깔끔해서 어디에나 잘 어울릴 것 같습니다.  전반적으로 만족스러운 구매였습니다.,5.0,False,NAVY · M,165.0,65.0,남성,2026-08-25 19:41:57,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 신축성: 적당함,True,0,filluminate,상의,M,NAVY,2026,8,25,화,5,응답,정사이즈,화면과 비슷,,,얇음,적당함,,,,3.0,2.0,,0.0,0.0,0.0,0.0,블루 색상이 시원해 보여서 마음에 듭니다. 이 옷은 체형 커버도 잘 되는 편이라 더욱 좋습니다. 입었을 때 편안하고 활동하기에도 좋습니다. 디자인도 깔끔해서 어디에나 잘 어울릴 것 같습니다. 전반적으로 만족스러운 구매였습니다.,블루색상이시원해보여서마음에듭니다이옷은체형커버도잘되는편이라더욱좋습니다입었을때편안하고활동하기에도좋습니다디자인도깔끔해서어디에나잘어울릴것같습니다전반적으로만족스러운구매였습니다,0,0,0,0,0,False,130,92,126,True,쌀떡이@,"('M', 'NAVY')",0,False,1,keep,unique,True,87132129
6493135,87132769,general,월급탕진망,실물이 사진이랑똑같아서 좋습니다 다음에도 사겠습니다,5.0,False,MELANGE GREY · M,174.0,68.0,남성,2026-08-25 20:09:24,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,M,MELANGE GREY,2026,8,25,화,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,실물이 사진이랑똑같아서 좋습니다 다음에도 사겠습니다,실물이사진이랑똑같아서좋습니다다음에도사겠습니다,0,0,0,0,0,False,28,24,28,True,월급탕진망,"('M', 'MELANGE GREY')",0,False,1,keep,unique,True,87132769
3792018,87132919,general,제일런윌리엄스,신축성 적당히 있고 편하고 좋아요 리뷰 뒤져보고 XS 사도 작지 않겠다 싶어서 골랐는데 딱 적당합니다,5.0,False,XS,165.0,58.0,남성,2026-08-25 20:15:36,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,XS,,2026,8,25,화,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,신축성 적당히 있고 편하고 좋아요 리뷰 뒤져보고 XS 사도 작지 않겠다 싶어서 골랐는데 딱 적당합니다,신축성적당히있고편하고좋아요리뷰뒤져보고xs사도작지않겠다싶어서골랐는데딱적당합니다,0,0,0,0,0,False,56,40,56,True,제일런윌리엄스,"('XS', None)",0,False,1,keep,unique,True,87132919
4969807,87133841,general,I심플I,밴드가 짱짱하고 바지가 편합니다. 깔끔하게 떨어지는 핏이구요 다만 실밥 정리가 좀 덜 되어 있었습니다.,5.0,False,INDIGO · L,174.0,90.0,남성,2026-08-25 20:56:51,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 강함,True,0,filluminate,하의,L,INDIGO,2026,8,25,화,5,응답,정사이즈,화면과 비슷,좋음,,,강함,,4.0,,4.0,,,0.0,0.0,0.0,0.0,밴드가 짱짱하고 바지가 편합니다. 깔끔하게 떨어지는 핏이구요 다만 실밥 정리가 좀 덜 되어 있었습니다.,밴드가짱짱하고바지가편합니다깔끔하게떨어지는핏이구요다만실밥정리가좀덜되어있었습니다,0,0,0,0,0,False,57,42,57,True,I심플I,"('L', 'INDIGO')",0,False,1,keep,unique,True,87133841
4969889,87134761,style,무신홍홍,부드러운재질 구김이 조금생긴다 박시하다 캐쥬얼하게 입기가능,5.0,False,WHITE · M,174.0,75.0,남성,2026-08-25 21:33:21,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,M,WHITE,2026,8,25,화,5,응답,조금 큼,화면과 비슷,보통,약간 있음,,,,3.0,,,,3.0,1.0,1.0,0.0,0.0,부드러운재질 구김이 조금생긴다 박시하다 캐쥬얼하게 입기가능,부드러운재질구김이조금생긴다박시하다캐쥬얼하게입기가능,0,0,0,0,0,False,32,27,32,True,무신홍홍,"('M', 'WHITE')",0,False,1,keep,unique,True,87134761
3048838,87135193,style,폭풍입담,편하게 너무 잘 입고 있어요. 등산복 카페 마실용 모두 가능한 만능복이에요,5.0,False,LARGE,182.0,79.0,남성,2026-08-25 21:46:54,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,travel,하의,LARGE,,2026,8,25,화,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,편하게 너무 잘 입고 있어요. 등산복 카페 마실용 모두 가능한 만능복이에요,편하게너무잘입고있어요등산복카페마실용모두가능한만능복이에요,0,0,0,0,0,False,41,30,41,True,폭풍입담,"('LARGE', None)",0,False,1,keep,unique,True,87135193
4969807,87135226,general,아메리카노말고,화면에서 본 브라운 색상 그대로 나오고 핏도 자연스러워서 마음에 듭니다. 허리 밴딩 덕분에 오래 입고 있어도 편안하고 시원해서 데일리 팬츠로 자주 손이 갈 것 같습니다,5.0,False,BROWN · XL,169.0,93.0,남성,2026-08-25 21:48:07,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,XL,BROWN,2026,8,25,화,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,화면에서 본 브라운 색상 그대로 나오고 핏도 자연스러워서 마음에 듭니다. 허리 밴딩 덕분에 오래 입고 있어도 편안하고 시원해서 데일리 팬츠로 자주 손이 갈 것 같습니다,화면에서본브라운색상그대로나오고핏도자연스러워서마음에듭니다허리밴딩덕분에오래입고있어도편안하고시원해서데일리팬츠로자주손이갈것같습니다,0,0,0,0,0,False,93,68,93,True,아메리카노말고,"('XL', 'BROWN')",0,False,2,keep,multi_option_dup,True,87135226
3132888,87135429,general,105br,너무 맘에 듭니다 다음에도 구매할거같슴니다 굿,5.0,False,EXTRA LARGE,180.0,85.0,남성,2026-08-25 21:54:14,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,travel,상의,EXTRA LARGE,,2026,8,25,화,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,너무 맘에 듭니다 다음에도 구매할거같슴니다 굿,너무맘에듭니다다음에도구매할거같슴니다굿,0,0,0,0,0,False,25,20,25,True,105br,"('EXTRA LARGE', None)",0,False,1,keep,unique,True,87135429
﻿6083681,87137125,general,Emmmmmma,생각보다 재질이 좋아서 놀랐고 가격도 저렴하게 구매해서 좋았어요 ~,5.0,False,M,178.0,60.0,남성,2026-08-25 22:59:23,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,travel,상의,M,,2026,8,25,화,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,생각보다 재질이 좋아서 놀랐고 가격도 저렴하게 구매해서 좋았어요 ~,생각보다재질이좋아서놀랐고가격도저렴하게구매해서좋았어요,0,0,0,0,0,False,37,28,37,True,Emmmmmma,"('M', None)",0,False,1,keep,unique,True,87137125
5911822,87137162,general,옷좀입어,여자한텐 엄청 커요😕 근데 이뻐서 입고있음 사진에는 여자모델이 입고있어서 여자 바지인줄 알았습니다🥲,5.0,False,XS,163.0,42.0,여성,2026-08-25 23:01:18,사이즈: 많이 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 신축성: 적당함,False,0,filluminate,하의,XS,,2026,8,25,화,5,응답,많이 큼,화면과 비슷,매우 좋음,,,적당함,,5.0,,3.0,,,2.0,2.0,0.0,0.0,여자한텐 엄청 커요 근데 이뻐서 입고있음 사진에는 여자모델이 입고있어서 여자 바지인줄 알았습니다,여자한텐엄청커요근데이뻐서입고있음사진에는여자모델이입고있어서여자바지인줄알았습니다,0,0,0,0,2,False,55,42,53,True,옷좀입어,"('XS', None)",0,False,1,keep,unique,True,87137162
3791988,87137812,general,title01,배송도 무엇보다 너무 빨랐고 핏도 너무 좋거 가격도 좋아요,5.0,False,M,181.0,68.0,남성,2026-08-25 23:30:09,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,M,,2026,8,25,화,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,배송도 무엇보다 너무 빨랐고 핏도 너무 좋거 가격도 좋아요,배송도무엇보다너무빨랐고핏도너무좋거가격도좋아요,0,0,0,0,0,False,32,24,32,True,title01,"('M', None)",0,False,1,keep,unique,True,87137812
4969807,87137873,general,E.L.B.S,배송도 빠르고 너무 잘 맞아서 좋습니다  좋은 코디 하겠습니다,5.0,False,BLACK · L,169.0,81.0,남성,2026-08-25 23:32:55,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 신축성: 매우 강함,False,0,filluminate,하의,L,BLACK,2026,8,25,화,5,응답,정사이즈,화면과 비슷,매우 좋음,,,매우 강함,,5.0,,5.0,,,0.0,0.0,0.0,0.0,배송도 빠르고 너무 잘 맞아서 좋습니다 좋은 코디 하겠습니다,배송도빠르고너무잘맞아서좋습니다좋은코디하겠습니다,0,0,0,0,0,False,34,25,33,True,E.L.B.S,"('L', 'BLACK')",0,False,1,keep,unique,True,87137873
﻿3826504,87138267,general,특별한캡모자,살짝 색이 붉은끼보단 자줏빛이에요 퍼플에가까운.. 하지만 핏은 예쁘기때문에 괜찮ㄹ습니다,5.0,False,MEDIUM,168.0,72.0,여성,2026-08-25 23:51:40,사이즈: 정사이즈 / 화면 대비 색감: 밝음 / 퀄리티: 보통 / 신축성: 적당함,False,0,travel,하의,MEDIUM,,2026,8,25,화,5,응답,정사이즈,밝음,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,1.0,1.0,살짝 색이 붉은끼보단 자줏빛이에요 퍼플에가까운.. 하지만 핏은 예쁘기때문에 괜찮ㄹ습니다,살짝색이붉은끼보단자줏빛이에요퍼플에가까운하지만핏은예쁘기때문에괜찮습니다,0,0,0,0,0,False,48,37,48,True,특별한캡모자,"('MEDIUM', None)",0,False,1,keep,unique,True,87138267
5334006,87138801,general,저혀너,핏이 이쁘게 딱 떨어지고 색도 잘 안빠지는 것 같아요,5.0,False,L,178.0,88.0,남성,2026-08-26 00:21:25,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 적당함,False,0,filluminate,하의,L,,2026,8,26,수,5,응답,정사이즈,화면과 비슷,좋음,,,적당함,,4.0,,3.0,,,0.0,0.0,0.0,0.0,핏이 이쁘게 딱 떨어지고 색도 잘 안빠지는 것 같아요,핏이이쁘게딱떨어지고색도잘안빠지는것같아요,0,0,0,0,0,False,29,21,29,True,저혀너,"('L', None)",0,False,1,keep,unique,True,87138801
3792018,87139073,general,야망있는피사쿨톤,본인이 키가 170정도고 비율은 걍 평범 바닥에 질질 끌면서 환경미화원분들 일거리 다 쓸고 댕길거아니면 xs 추천함,5.0,False,XS,171.0,67.0,남성,2026-08-26 00:39:22,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,XS,,2026,8,26,수,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,본인이 키가 170정도고 비율은 걍 평범 바닥에 질질 끌면서 환경미화원분들 일거리 다 쓸고 댕길거아니면 xs 추천함,본인이키가170정도고비율은걍평범바닥에질질끌면서환경미화원분들일거리다쓸고댕길거아니면xs추천함,0,0,0,0,0,False,64,44,64,True,야망있는피사쿨톤,"('XS', None)",0,False,1,keep,unique,True,87139073
3132887,87139077,general,활기찬베를린캡슐,확실히 핏도 이쁘고 힙해 보여서 좋아요!!! 특히 카콜색은 실제로 보면 이쁩니자,5.0,False,SMALL,158.0,48.0,여성,2026-08-26 00:39:30,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,travel,상의,SMALL,,2026,8,26,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,확실히 핏도 이쁘고 힙해 보여서 좋아요!!! 특히 카콜색은 실제로 보면 이쁩니자,확실히핏도이쁘고힙해보여서좋아요특히카콜색은실제로보면이쁩니자,0,0,3,0,0,True,44,31,44,True,활기찬베를린캡슐,"('SMALL', None)",0,False,1,keep,unique,True,87139077
3792018,87139558,general,실크입은청록린넨,이쁘고 여름에도 입을 수 있을정도로 얇아요 시원해요,5.0,False,XS,169.0,60.0,남성,2026-08-26 01:24:10,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,XS,,2026,8,26,수,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,이쁘고 여름에도 입을 수 있을정도로 얇아요 시원해요,이쁘고여름에도입을수있을정도로얇아요시원해요,0,0,0,0,0,False,28,22,28,True,실크입은청록린넨,"('XS', None)",0,False,1,keep,unique,True,87139558
﻿4044428,87139644,style,우사기빌런,누나 선물로 사줬는데 자주 입고다녀요 맘에드나봐용,5.0,False,크림 · L,155.0,65.0,여성,2026-08-26 01:35:44,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,L,크림,2026,8,26,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,누나 선물로 사줬는데 자주 입고다녀요 맘에드나봐용,누나선물로사줬는데자주입고다녀요맘에드나봐용,0,0,0,0,0,False,27,22,27,True,우사기빌런,"('L', '크림')",0,False,1,keep,unique,True,87139644
3791988,87139996,general,위험한로마앞치마,길이가 상당히 길어요 저는 조금 추천합니다 그래도 수선하면 입을만해요,5.0,False,S,171.0,60.0,남성,2026-08-26 02:23:11,사이즈: 정사이즈 / 화면 대비 색감: 매우 밝음 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,S,,2026,8,26,수,5,응답,정사이즈,매우 밝음,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,2.0,2.0,길이가 상당히 길어요 저는 조금 추천합니다 그래도 수선하면 입을만해요,길이가상당히길어요저는조금추천합니다그래도수선하면입을만해요,0,0,0,0,0,False,38,30,38,True,위험한로마앞치마,"('S', None)",0,False,1,keep,unique,True,87139996
﻿5960616,87140998,general,계획없는검정발찌,감사합니다 감사합니다 사랑합니다잘어울려요 사랑합니다,5.0,False,L,183.0,100.0,남성,2026-08-26 07:23:16,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,travel,하의,L,,2026,8,26,수,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,감사합니다 감사합니다 사랑합니다잘어울려요 사랑합니다,감사합니다감사합니다사랑합니다잘어울려요사랑합니다,0,0,0,0,0,False,28,25,28,True,계획없는검정발찌,"('L', None)",0,False,1,keep,unique,True,87140998
3963796,87141025,general,계획없는검정발찌,감사합니다 감사합니다 사랑합니다사랑합니다감사합니다 잘 어울려요,5.0,False,EXTRA LARGE,183.0,100.0,남성,2026-08-26 07:26:51,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,travel,상의,EXTRA LARGE,,2026,8,26,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,감사합니다 감사합니다 사랑합니다사랑합니다감사합니다 잘 어울려요,감사합니다감사합니다사랑합니다사랑합니다감사합니다잘어울려요,0,0,0,0,0,False,34,30,34,True,계획없는검정발찌,"('EXTRA LARGE', None)",0,False,1,keep,unique,True,87141025
6219068,87141693,general,으아거걱,할인하는김에 별 생각없이 사봤는데 생각보다 디자인이 더 예쁘고 유니크해서 만족스러워요,5.0,False,M,178.0,72.0,남성,2026-08-26 08:48:37,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,travel,상의,M,,2026,8,26,수,5,응답,조금 큼,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,1.0,1.0,0.0,0.0,할인하는김에 별 생각없이 사봤는데 생각보다 디자인이 더 예쁘고 유니크해서 만족스러워요,할인하는김에별생각없이사봤는데생각보다디자인이더예쁘고유니크해서만족스러워요,0,0,0,0,0,False,47,38,47,True,으아거걱,"('M', None)",0,False,1,keep,unique,True,87141693
﻿6219068,87141705,general,으아거걱,일부로 한 사이즈 다운해서 샀는데 딱 맞네요!! 배색 조합도 좋고 백포인트도 좋은 것 같아요,5.0,False,S,170.0,63.0,여성,2026-08-26 08:49:43,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,travel,상의,S,,2026,8,26,수,5,응답,조금 큼,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,1.0,1.0,0.0,0.0,일부로 한 사이즈 다운해서 샀는데 딱 맞네요!! 배색 조합도 좋고 백포인트도 좋은 것 같아요,일부로한사이즈다운해서샀는데딱맞네요배색조합도좋고백포인트도좋은것같아요,0,0,2,0,0,False,51,36,51,True,으아거걱,"('S', None)",0,False,1,keep,unique,True,87141705
6391691,87142022,general,발랄한서초반바지,사이즈도 적당히 크롭하고 너무 좋고 색감 및 재질 좋습니다,5.0,False,BEIGE · [Crop ver.] L,172.0,55.0,남성,2026-08-26 09:16:59,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,False,0,filluminate,상의,L,BEIGE [Crop ver.],2026,8,26,수,5,응답,정사이즈,화면과 비슷,좋음,약간 있음,,,,4.0,,,,3.0,0.0,0.0,0.0,0.0,사이즈도 적당히 크롭하고 너무 좋고 색감 및 재질 좋습니다,사이즈도적당히크롭하고너무좋고색감및재질좋습니다,0,0,0,0,0,False,32,24,32,True,발랄한서초반바지,"('L', 'BEIGE [Crop ver.]')",0,False,1,keep,unique,True,87142022
