goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,색감,퀄리티_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대,색감_편차,색감_편차절대
6108854,85563526,general,편안한회색슬림,"색도 이미지랑 비슷해서 좋고, 어떤 옷에도 무난하게 잘 코디할 수 있을것 같네요 좋습니당",4.0,False,M,174.0,70.0,남성,2026-06-22 14:56:38,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 거의 없음,True,0,filluminate,상의,M,,2026,6,22,월,4,응답,정사이즈,화면과 비슷,보통,거의 없음,,,,3.0,,,4.0,0.0,0.0,0.0,0.0,,
6108854,85543876,general,오이오이ㅣ,무진장 블랙 프라이데이로 좋은 가격에 구매하였는데 너무 좋습니다.,5.0,False,M,170.0,70.0,남성,2026-06-22 01:36:42,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,M,,2026,6,22,월,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
6108854,85536586,style,코복이1,기장이 길줄 알았으나. 완벽한 세미크롭 느낌이었음. 다리가 훨씬 길어보임. 색이 밝은 편이나 튀지 않아서 아무 바지랑 코디가 잘될것 같아 자주 입을듯. 소매는 길어서 접어입으면 딱! 좋음. 하늘색살까 하다가 그레이 샀는데 하늘색도 사고싶음.,5.0,False,S,166.0,62.0,여성,2026-06-21 23:00:10,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,True,0,filluminate,상의,S,,2026,6,21,일,5,응답,정사이즈,화면과 비슷,매우 좋음,거의 없음,,,,5.0,,,4.0,0.0,0.0,0.0,0.0,,
﻿5059757,85658100,general,할키온,몇년전에 같은모델 검은색 옷을 잘 입어서 보다가 흰색도 구매합니다 소재가 통풍도 잘되고 잘 말라서 시원해서 여름에 입기 좋아요,5.0,False,M,159.0,60.0,여성,2026-06-24 03:36:11,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 강함,True,0,filluminate,상의,M,,2026,6,24,수,5,응답,조금 큼,화면과 비슷,,,적당함,강함,,,4.0,3.0,,1.0,1.0,0.0,0.0,,
5059757,85619697,general,노재369,세일할때 가성비 좋데 잘산거같습니다. 사이즈는 생각보다 크네요,4.0,False,L,177.0,84.0,남성,2026-06-23 16:41:56,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,,2026,6,23,화,4,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
﻿4952680,85806640,general,용황불주먹,만족합니다 디자인도 이쁘고 어디에나 잘어울릴거같아요,5.0,False,M,179.0,56.0,남성,2026-06-26 21:02:16,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,M,,2026,6,26,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
﻿6493132,85886686,general,단단한파리주얼리,크롭티 반팔로 편하게 이너로 입을 수 있는 반팔티입니다~,5.0,False,BLACK · XL,182.0,76.0,남성,2026-06-28 23:45:17,사이즈: 조금 작음 / 화면 대비 색감: 어두움 / 두께감: 얇음 / 신축성: 강함,True,0,filluminate,상의,XL,BLACK,2026,6,28,일,5,응답,조금 작음,어두움,,,얇음,강함,,,4.0,2.0,,-1.0,1.0,-1.0,1.0,,
6493132,85886502,general,활동적인신촌라펠,어깨 쪽 라인이 이쁘고 재질도 시원한 느낌이라 좋아요,5.0,False,WHITE · M,170.0,70.0,남성,2026-06-28 23:39:57,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,M,WHITE,2026,6,28,일,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85886415,general,KIDO423,얇아서 한여름에도 충분히 입을 수 있을 것 같아요.,5.0,False,BLACK · M,173.0,70.0,남성,2026-06-28 23:37:01,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 매우 얇음 / 신축성: 적당함,False,0,filluminate,상의,M,BLACK,2026,6,28,일,5,응답,정사이즈,화면과 비슷,,,매우 얇음,적당함,,,3.0,1.0,,0.0,0.0,0.0,0.0,,
6493132,85884238,general,bloodcr,좋습니다좋아요좋습니다좋아요좋습니좋습니다좋아요좋습니다좋아요좋습니다좋아요좋습니다좋아요다좋아요좋습니다좋아요좋습니다좋아요좋습니다좋아요좋습니좋습니다좋아요좋습니다좋아요좋습니다좋아요좋습니다좋아요다좋아요좋습니다좋아요,5.0,False,BLACK · XL,180.0,84.0,남성,2026-06-28 22:40:59,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,XL,BLACK,2026,6,28,일,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85883773,general,미렌,기장과 소재 다 좋았어요 아직 세탁은 안했지만 오래 입을것 같아요,5.0,False,BLACK · M,168.0,72.0,남성,2026-06-28 22:29:50,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,M,BLACK,2026,6,28,일,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85880145,general,발랄한런던파티룩,오 딱 원하는 머슬핏입니다~그냥 편하게 입고 다니기에 너무 좋네요!  잘 입을게요!,5.0,False,BLACK · L,175.0,74.0,남성,2026-06-28 20:58:17,사이즈: 조금 작음 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 거의 없음,False,0,filluminate,상의,L,BLACK,2026,6,28,일,5,응답,조금 작음,화면과 비슷,,,적당함,거의 없음,,,2.0,3.0,,-1.0,1.0,0.0,0.0,,
6493132,85876361,general,Soohwan,색감도 좋고 사이즈는 제가 입었을때는 조금 컷는데 다른 사람들이 입으면 잘 맞을거같네요,5.0,False,BLACK · S,175.0,61.0,남성,2026-06-28 19:02:47,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,S,BLACK,2026,6,28,일,5,응답,조금 큼,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,1.0,1.0,0.0,0.0,,
6493132,85845227,general,기쁜상파울루자켓,사이즈 정서이즈가 딱 맞습니다. 재질도 탄탄하고 좋습니다,5.0,False,BLACK · L,168.0,68.0,남성,2026-06-27 20:22:04,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,BLACK,2026,6,27,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85843452,general,winpar,"머슬핏 처음 입어보는데 시작이 좋아요~~~~~~~~~~~~20자이상.;;;?./!.₩,&",4.0,False,MELANGE GREY · L,172.0,67.0,남성,2026-06-27 19:26:07,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,MELANGE GREY,2026,6,27,토,4,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85833949,general,J.맨,제 상체 길이에 딱 맞는 사이즈이고 팔 부분도 타이트해요!,5.0,False,BLACK · M,172.0,68.0,남성,2026-06-27 15:15:58,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,M,BLACK,2026,6,27,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85832524,general,패피형돈,많이 이쁘네요 색도 괜찮고 핏도 딱 원하는 핏이에요,4.0,False,MELANGE GREY · L,167.0,70.0,남성,2026-06-27 14:34:47,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,MELANGE GREY,2026,6,27,토,4,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85831523,general,seovy_,좋아요 여름 시즌 동안 활용하기 좋을 것 같습니다 굿,5.0,False,BLACK · L,176.0,75.0,남성,2026-06-27 14:06:32,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,BLACK,2026,6,27,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85795778,general,민현호아,"반팔이 크롭하고 머슬핏이 아주 예술입니다, 자주 입을거 같아요",5.0,False,BLACK · M,171.0,68.0,남성,2026-06-26 17:07:08,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,M,BLACK,2026,6,26,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85793308,general,옷전문가되고싶다,핏이랑 어께 선 떨어지는건 매우 좋았습니다!! 근데 튀가 조금 신경쓰이네요!!,5.0,False,WHITE · L,186.0,78.0,남성,2026-06-26 16:22:03,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,WHITE,2026,6,26,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85773213,general,마두로.,다른 크롭티보가 반소매쪽 기장이 확실히 짧아서 머슬핏 느낌리 확납니다. 개인적으로 쇄골쪽 라인디테일 이쁘내요,5.0,False,BLACK · M,175.0,60.0,남성,2026-06-26 05:07:19,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,M,BLACK,2026,6,26,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85769836,general,스우ㅏ,진지하게 멸치들이 입으면 그저 그럴거 같고 한 6개월은 운동하시고 입으십셔,5.0,False,BLACK · S,168.0,61.0,남성,2026-06-26 00:35:48,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,S,BLACK,2026,6,26,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85762106,general,쿼1카,색감은 화면이랑 똑같은거 같고 팔이 그리 두꺼운편도 아닌데 잘 잡아주네요 6월 넘어가면 입기 좀 더울것 같긴 합니다,4.0,False,BLACK · S,165.0,60.0,남성,2026-06-25 22:01:09,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,S,BLACK,2026,6,25,목,4,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85749250,general,버즈_,운동용으로 입기에 괜찮아요 신축성이 좋습니다,3.0,False,BLACK · S,160.0,60.0,남성,2026-06-25 18:33:29,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,S,BLACK,2026,6,25,목,3,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85749216,style,버즈_,운동용으로 입기에 괜찮아요 신축성이 좋습니다,3.0,False,BLACK · S,160.0,60.0,남성,2026-06-25 18:32:55,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,1,filluminate,상의,S,BLACK,2026,6,25,목,3,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85712098,general,중대한카키런웨이,"핏은 굉장히 잘 나오고 사이즈도 잘 맞습니다. 소재가 한여름에 입기에는 좀 두께가 있는 것 같아서 그게 아쉽긴 한데, 머슬핏은 잘 받는 것 같아요",4.0,False,BLACK · M,174.0,62.0,남성,2026-06-24 22:41:06,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 적당함,False,0,filluminate,상의,M,BLACK,2026,6,24,수,4,응답,정사이즈,화면과 비슷,,,두꺼움,적당함,,,3.0,4.0,,0.0,0.0,0.0,0.0,,
6493132,85705267,style,핫도그많이,딱 크롭한 무지티입니다 핏은 적당한 거 같아요 가볍게 좋아요,5.0,False,MELANGE GREY · M,170.0,60.0,남성,2026-06-24 21:17:08,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,M,MELANGE GREY,2026,6,24,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85705149,general,핫도그많이,딱 크롭한 무지티입니다 핏은 적당한 거 같아요 가볍게 좋아요,5.0,False,MELANGE GREY · M,170.0,60.0,남성,2026-06-24 21:16:18,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,M,MELANGE GREY,2026,6,24,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85695292,style,진비모,원단이 좋아서 탄탄하고 비침이 없어서 좋습니다.,5.0,False,BLACK · L,174.0,66.0,남성,2026-06-24 18:52:01,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 전혀 없음,True,1,filluminate,상의,L,BLACK,2026,6,24,수,5,응답,정사이즈,화면과 비슷,,,두꺼움,전혀 없음,,,1.0,4.0,,0.0,0.0,0.0,0.0,,
6493132,85655425,style,다 살구얌,딱 머슬핏 좋고 크롭도좋고 너무깔끔하고 좋아요 사이즈는 조금작아영,5.0,False,MELANGE GREY · L,170.0,70.0,남성,2026-06-24 01:16:41,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,3,filluminate,상의,L,MELANGE GREY,2026,6,24,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85616376,general,펩제라임,얇고 몸좋아보이는 느낌입니다 가성비 매우 훌륭합니다,5.0,False,MELANGE GREY · L,175.0,75.0,남성,2026-06-23 15:33:16,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 신축성: 적당함,True,0,filluminate,상의,L,MELANGE GREY,2026,6,23,화,5,응답,정사이즈,화면과 비슷,,,얇음,적당함,,,3.0,2.0,,0.0,0.0,0.0,0.0,,
6493132,85611287,general,온건한시드니밴드,재질도 시원하고 핏도 과하지 않은 머슬핏이라 좋습니다,5.0,False,MELANGE GREY · M,177.0,66.0,남성,2026-06-23 13:40:08,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,M,MELANGE GREY,2026,6,23,화,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6493132,85580678,general,영리한서촌코디팁,원단이 톡톡하고 깔끔한 핏이예요 아들이 마음에 든다해서 추가주문하려고 해요,5.0,False,BLACK · L,181.0,86.0,남성,2026-06-22 20:50:17,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,BLACK,2026,6,22,월,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
﻿6351589,85843595,general,해야되요?,"단정하고 산뜻한 컬러지만 스타일링에 따라 얼마든지 날티낼 수 있는 기본템이라 쏘 굿, 맘에 쏙 들어요! 아들 맘에 쏙 든다니 기다린 보람이 있어요",5.0,False,S,179.0,59.0,남성,2026-06-27 19:30:28,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,S,,2026,6,27,토,5,응답,조금 큼,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,1.0,1.0,0.0,0.0,,
6351589,85650996,general,차가운잠실코디룩,기장이 크롭해서 약간 귀엽게? 입을 수 있습니다. 색감도 시원해서 여름과 잘 어울리는 것 같습니다.,5.0,False,S,171.0,62.0,남성,2026-06-23 23:55:22,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,S,,2026,6,23,화,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
6351589,85585890,general,양승훈1234,"좋기는한데, 너무 크롭기장이라 살짝 아쉽습니다. 근데 잊고 나가니까 다들 스타일 좋다고 해줘서 잘 구매한 거 같습니다. 무엇보다 시원해서 좋아요",3.0,False,L,171.0,78.0,남성,2026-06-22 22:21:11,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 거의 없음,False,0,filluminate,상의,L,,2026,6,22,월,3,응답,정사이즈,화면과 비슷,보통,거의 없음,,,,3.0,,,4.0,0.0,0.0,0.0,0.0,,
﻿6109125,85805387,general,정확한블루런웨이,여름에 입으려고 구매했습니다  입어보니깐 옷이 시원하고 가벼워요 S사이즈지만 여성분들은 오버핏 느낌 나는거같아요 암튼 옷자체는 괜찮습니다,5.0,False,S,166.0,59.0,여성,2026-06-26 20:33:55,사이즈: 많이 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,S,,2026,6,26,금,5,응답,많이 큼,화면과 비슷,좋음,약간 있음,,,,4.0,,,3.0,2.0,2.0,0.0,0.0,,
﻿6140883,85880411,style,매끈한동묘레이스,"시원한 원단감에 하늘하늘한 오버핏의 가볍게 입기 좋은 셔츠입니다. 얇아서 여름에 사무실에서 가볍게 걸치기도 좋고 접어서 입기에도 좋습니다. 색감, 만듦새 모두 만족스러워서 잘 입을것같습니다",5.0,False,L,184.0,83.0,남성,2026-06-28 21:06:22,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,6,28,일,5,응답,조금 큼,화면과 비슷,좋음,약간 있음,,,,4.0,,,3.0,1.0,1.0,0.0,0.0,,
6140883,85880290,general,매끈한동묘레이스,원단이 얇아서 여름에 입기 굉장히 최적화된 시원한 원단이에요. 약간 하늘하늘한 원단감에 약간 탄력이 있어 편하게 입기 정말정말 좋습니다. 오버핏으로 캐주얼하게 입기 굉장히 좋아 너무 만족스럽습니다,5.0,False,L,184.0,83.0,남성,2026-06-28 21:02:45,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,6,28,일,5,응답,조금 큼,화면과 비슷,좋음,약간 있음,,,,4.0,,,3.0,1.0,1.0,0.0,0.0,,
6140883,85602405,general,ssdoda,사진과 똑같은 색상이고 얇아서 시원하게 입을수 있을듯요,5.0,False,M,173.0,69.0,남성,2026-06-23 10:12:59,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,M,,2026,6,23,화,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
﻿6351594,85805008,general,서투른피치색향수,아빠 사드렸는데 너무 이쁩니다 영해지는 셔츠입니다,5.0,False,L,170.0,70.0,여성,2026-06-26 20:24:54,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,6,26,금,5,응답,정사이즈,화면과 비슷,좋음,약간 있음,,,,4.0,,,3.0,0.0,0.0,0.0,0.0,,
6351594,85804978,general,서투른피치색향수,진짜 너무 이뻐여 완전 여름에 잘 어울리는 셔츠 입니다,5.0,False,S,170.0,70.0,여성,2026-06-26 20:24:15,사이즈: 조금 작음 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,S,,2026,6,26,금,5,응답,조금 작음,화면과 비슷,좋음,약간 있음,,,,4.0,,,3.0,-1.0,1.0,0.0,0.0,,
6351594,85732991,style,djfhsl,반팔셔츠 갖고싶어서 샀는데 예뿌네용 어깨선이 좀 부해보이긴하지만 나쁘지않아요,5.0,False,M,166.0,58.0,여성,2026-06-25 12:14:23,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,M,,2026,6,25,목,5,응답,조금 큼,화면과 비슷,좋음,약간 있음,,,,4.0,,,3.0,1.0,1.0,0.0,0.0,,
6351594,85685120,general,코코넛월드,"두께감이 많이 두껍진 않은데, 착용 시에 사이즈는 꽤 만족스러워요~ 기장감도 무난한 편이고, 색감도 화면에서 보이는 것과 큰 차이는 못 느꼈습니다! 나중에 아더컬러도 구매해보려구요",5.0,False,L,182.0,80.0,남성,2026-06-24 16:04:39,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,6,24,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
﻿6394441,85859228,general,힐링되는블루세럼,"실밥이 많이 보이고, 밑으로 쫙 떨어지는 핏이 아니라 왠지 어색함. 뱃살이 나오신 분이나 어울릴 듯함. 조금 후회",3.0,False,M,175.0,70.0,missing,2026-06-28 09:58:03,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,False,0,filluminate,상의,M,,2026,6,28,일,3,응답,정사이즈,화면과 비슷,좋음,약간 있음,,,,4.0,,,3.0,0.0,0.0,0.0,0.0,,
6394441,85705928,general,신동이.,소재가 진짜 시원해서 한여름에도 입을 수 있고 넉넉한데 크롭해서 트렌디하게 입을 수 있어요,5.0,False,L,178.0,78.0,남성,2026-06-24 21:25:39,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,L,,2026,6,24,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
﻿6109139,85611009,general,고래니듀,시원하고 편한 재질이라 데일리로도 입기에 너무 좋습니다 대만족입니다,5.0,False,L,175.0,81.0,남성,2026-06-23 13:35:02,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,True,0,filluminate,상의,L,,2026,6,23,화,5,응답,조금 큼,화면과 비슷,매우 좋음,거의 없음,,,,5.0,,,4.0,1.0,1.0,0.0,0.0,,
6109139,85610905,style,고래니듀,색감 이쁘고 마감 좋습니다 옷도 얇고 시원한 재질이라 좋아요 오자마자 바로 입고 데이트다녀왔어요 와이프도 너무 맘에 든다고 하네요 전에도 필루미네이트 구매한적 있었는데 아주 좋습니다~,5.0,False,L,175.0,81.0,남성,2026-06-23 13:32:43,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,True,0,filluminate,상의,L,,2026,6,23,화,5,응답,조금 큼,화면과 비슷,매우 좋음,거의 없음,,,,5.0,,,4.0,1.0,1.0,0.0,0.0,,
﻿6140884,85880566,general,매끈한동묘레이스,"하늘하늘한 핏감에 시원한 여름소재로 더위에 입기 정말 좋은 옷입니다. 넣입으로 입기에도 좋고 빼입으로 입기에도 좋고, 사무실에서 가볍게 걸치기에도 좋아서 여러모로 활용하기 좋습니다.",5.0,False,L,184.0,83.0,남성,2026-06-28 21:10:23,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,6,28,일,5,응답,조금 큼,화면과 비슷,좋음,약간 있음,,,,4.0,,,3.0,1.0,1.0,0.0,0.0,,
6140884,85880496,style,매끈한동묘레이스,시원한 원단 소재에 하늘하늘한 오버핏 긴팔 셔츠로 여름에 사무실에서 입기 좋은 셔츠입니다. 소매를 접어서 입기에도 좋고 빼입으로 입어도 예쁘네요. 원단감 만듦새 핏 무엇하나 만족스럽지 않은게 없어 잘 입을것같습니다,5.0,False,L,184.0,83.0,남성,2026-06-28 21:08:32,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,6,28,일,5,응답,정사이즈,화면과 비슷,좋음,약간 있음,,,,4.0,,,3.0,0.0,0.0,0.0,0.0,,
6140884,85839110,style,ㅇㅈ@,옷이 자연스럽게 입기에 예쁜거같아 만족합니다.,5.0,False,L,177.0,75.0,남성,2026-06-27 17:24:37,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,6,27,토,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
6140884,85839095,general,ㅇㅈ@,옷이 자연스럽게 입기에 예쁜거같아 만족합니다.,5.0,False,L,177.0,75.0,남성,2026-06-27 17:24:17,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,6,27,토,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
6140884,85814100,general,M....H,배송 잘 받았습니다. 앞으로 종종 이용할게요. 감사합니다.,5.0,False,M,178.0,80.0,남성,2026-06-26 23:40:11,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,M,,2026,6,26,금,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
﻿6108955,85559200,general,따뜻한유럽체인,굿 굿 굿 굿 굿 굿 굿 굿 굿 굿 굿 긋 굿 굿 굿 굿 굿 굿 굿 굿 굿,5.0,False,L,177.0,84.0,남성,2026-06-22 13:20:44,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,,2026,6,22,월,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
